YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2012,2012,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.7,"cases per 1,000",Crude Rate,,4.37,5.03,Gender,Male
2015,2015,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.41,"cases per 1,000",Age-adjusted Rate,,10.0,10.83,Gender,Female
2020,2020,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.84,"cases per 1,000",Age-adjusted Rate,,6.4,7.29,Overall,Overall
2017,2017,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,13.79,"cases per 1,000",Age-adjusted Rate,,13.27,14.31,Gender,Female
2017,2017,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.7,"cases per 1,000",Crude Rate,,3.06,4.35,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.1,"cases per 1,000",Age-adjusted Rate,,5.99,10.21,Race/Ethnicity,American Indian or Alaska Native
2011,2011,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.33,"cases per 1,000",Crude Rate,,10.18,10.48,Race/Ethnicity,"White, non-Hispanic"
2014,2014,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.79,"cases per 1,000",Age-adjusted Rate,,9.92,11.66,Gender,Female
2020,2020,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,126.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,57.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2019,2019,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.4,"cases per 1,000",Crude Rate,,5.11,7.68,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,2830.0,,Number,,,,Overall,Overall
2010,2010,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.6,"cases per 1,000",Age-adjusted Rate,,8.23,8.97,Gender,Female
2010,2010,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3143.0,,Number,,,,Overall,Overall
2017,2017,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.01,"cases per 1,000",Crude Rate,,10.72,11.31,Overall,Overall
2013,2013,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.86,"cases per 1,000",Age-adjusted Rate,,10.57,11.16,Overall,Overall
2011,2011,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.44,"cases per 1,000",Crude Rate,,5.5,7.38,Gender,Female
2010,2010,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.17,"cases per 1,000",Crude Rate,,4.8,5.53,Gender,Male
2015,2015,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,19724.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.81,"cases per 1,000",Age-adjusted Rate,,5.18,6.44,Overall,Overall
2012,2012,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.76,"cases per 1,000",Crude Rate,,5.38,6.14,Race/Ethnicity,Hispanic
2016,2016,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,985.0,,Number,,,,Gender,Male
2016,2016,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,741.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.05,"cases per 1,000",Crude Rate,,10.7,11.4,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.44,"cases per 1,000",Crude Rate,,10.19,10.68,Overall,Overall
2018,2018,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,14.57,"cases per 1,000",Crude Rate,,14.35,14.79,Gender,Female
2012,2012,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,168.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.38,"cases per 1,000",Crude Rate,,4.45,6.32,Race/Ethnicity,"White, non-Hispanic"
2010,2010,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,778.0,,Number,,,,Gender,Male
2017,2017,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8253.0,,Number,,,,Overall,Overall
2012,2012,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.19,"cases per 1,000",Crude Rate,,5.12,7.26,Race/Ethnicity,"White, non-Hispanic"
2010,2010,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.52,"cases per 1,000",Age-adjusted Rate,,7.14,7.89,Gender,Male
2015,2015,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.75,"cases per 1,000",Crude Rate,,4.39,5.1,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,15.72,"cases per 1,000",Age-adjusted Rate,,15.27,16.18,Gender,Female
2015,2015,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,686.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.9,"cases per 1,000",Crude Rate,,12.57,13.23,Gender,Female
2015,2015,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.68,"cases per 1,000",Crude Rate,,4.13,5.22,Overall,Overall
2019,2019,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.33,"cases per 1,000",Age-adjusted Rate,,6.82,7.85,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.12,"cases per 1,000",Age-adjusted Rate,,2.4,3.85,Gender,Male
2012,2012,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,508.0,,Number,,,,Gender,Female
2018,2018,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.44,"cases per 1,000",Crude Rate,,8.71,10.17,Gender,Female
2018,2018,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6042.0,,Number,,,,Gender,Female
2016,2016,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.17,"cases per 1,000",Crude Rate,,8.1,10.25,Race/Ethnicity,Asian or Pacific Islander
2019,2019,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,19340.0,,Number,,,,Gender,Female
2015,2015,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.49,"cases per 1,000",Crude Rate,,4.04,4.94,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.25,"cases per 1,000",Age-adjusted Rate,,5.04,7.46,Race/Ethnicity,Asian or Pacific Islander
2016,2016,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,13.32,"cases per 1,000",Age-adjusted Rate,,13.13,13.51,Gender,Female
2014,2014,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.04,"cases per 1,000",Crude Rate,,4.27,5.81,Gender,Female
2020,2020,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,92.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,25909.0,,Number,,,,Overall,Overall
2019,2019,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,924.0,,Number,,,,Overall,Overall
2019,2019,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.83,"cases per 1,000",Age-adjusted Rate,,7.67,8.0,Gender,Male
2014,2014,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.31,"cases per 1,000",Crude Rate,,7.05,7.57,Overall,Overall
2013,2013,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.9,"cases per 1,000",Age-adjusted Rate,,6.46,7.35,Race/Ethnicity,Hispanic
2020,2020,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.01,"cases per 1,000",Age-adjusted Rate,,8.97,11.06,Race/Ethnicity,"White, non-Hispanic"
2019,2019,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,311.0,,Number,,,,Gender,Male
2015,2015,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,830.0,,Number,,,,Race/Ethnicity,Hispanic
2014,2014,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.4,"cases per 1,000",Age-adjusted Rate,,6.25,6.56,Gender,Male
2016,2016,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.3,"cases per 1,000",Age-adjusted Rate,,6.93,7.67,Gender,Male
2013,2013,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.26,"cases per 1,000",Crude Rate,,7.32,9.21,Race/Ethnicity,"White, non-Hispanic"
2011,2011,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.3,"cases per 1,000",Age-adjusted Rate,,7.19,9.41,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.44,"cases per 1,000",Age-adjusted Rate,,11.07,11.8,Race/Ethnicity,"White, non-Hispanic"
2010,2010,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.42,"cases per 1,000",Age-adjusted Rate,,8.13,8.71,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.58,"cases per 1,000",Crude Rate,,10.15,11.0,Gender,Female
2018,2018,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,889.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,15076.0,,Number,,,,Gender,Female
2013,2013,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.89,"cases per 1,000",Crude Rate,,7.49,10.3,Race/Ethnicity,American Indian or Alaska Native
2014,2014,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,798.0,,Number,,,,Overall,Overall
2018,2018,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6334.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2011,2011,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.23,"cases per 1,000",Age-adjusted Rate,,2.48,3.99,Gender,Male
2013,2013,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.06,"cases per 1,000",Age-adjusted Rate,,8.8,9.33,Overall,Overall
2013,2013,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.0,"cases per 1,000",Age-adjusted Rate,,7.32,8.67,Gender,Female
2020,2020,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.98,"cases per 1,000",Crude Rate,,3.68,6.28,Race/Ethnicity,Asian or Pacific Islander
2011,2011,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1230.0,,Number,,,,Gender,Male
2020,2020,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.85,"cases per 1,000",Crude Rate,,10.63,11.08,Overall,Overall
2015,2015,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.6,"cases per 1,000",Crude Rate,,4.28,6.92,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1073.0,,Number,,,,Gender,Male
2016,2016,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.11,"cases per 1,000",Crude Rate,,9.79,10.43,Overall,Overall
2013,2013,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,2307.0,,Number,,,,Gender,Female
2010,2010,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.96,"cases per 1,000",Crude Rate,,10.65,11.27,Gender,Female
2014,2014,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.01,"cases per 1,000",Crude Rate,,3.46,4.56,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.08,"cases per 1,000",Crude Rate,,10.91,11.25,Gender,Female
2016,2016,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.28,"cases per 1,000",Age-adjusted Rate,,8.89,9.68,Gender,Female
2020,2020,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.34,"cases per 1,000",Crude Rate,,7.12,9.56,Race/Ethnicity,American Indian or Alaska Native
2012,2012,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.77,"cases per 1,000",Age-adjusted Rate,,9.38,10.17,Gender,Female
2014,2014,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1917.0,,Number,,,,Gender,Male
2019,2019,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.92,"cases per 1,000",Crude Rate,,3.91,5.92,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.61,"cases per 1,000",Age-adjusted Rate,,4.06,5.16,Overall,Overall
2014,2014,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3325.0,,Number,,,,Overall,Overall
2014,2014,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.17,"cases per 1,000",Age-adjusted Rate,,4.58,5.77,Overall,Overall
2019,2019,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,27.0,,Number,,,,Race/Ethnicity,Hispanic
2014,2014,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.43,"cases per 1,000",Crude Rate,,5.1,5.77,Gender,Male
2016,2016,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.99,"cases per 1,000",Crude Rate,,10.85,11.13,Overall,Overall
2010,2010,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.9,"cases per 1,000",Age-adjusted Rate,,3.44,8.36,Race/Ethnicity,Hispanic
2017,2017,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.46,"cases per 1,000",Age-adjusted Rate,,5.37,7.55,Race/Ethnicity,"White, non-Hispanic"
2019,2019,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.93,"cases per 1,000",Crude Rate,,5.52,6.35,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.89,"cases per 1,000",Crude Rate,,2.55,5.24,Race/Ethnicity,Asian or Pacific Islander
2018,2018,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.66,"cases per 1,000",Crude Rate,,2.23,5.09,Race/Ethnicity,Hispanic
2016,2016,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.68,"cases per 1,000",Age-adjusted Rate,,6.39,8.98,Race/Ethnicity,American Indian or Alaska Native
2010,2010,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.78,"cases per 1,000",Age-adjusted Rate,,3.95,5.61,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5592.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,49.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
